School,Minority,Sex,SES,MathAch
152,Yes,Female,-1.358,4.6
152,No,Male,0.892,22.313
152,No,Male,1.282,24.993
152,No,Female,-1.048,5.926
152,No,Male,0.452,12.123
152,Yes,Male,-0.988,1.442
152,No,Male,0.082,4.023
152,No,Male,0.602,2.126
152,Yes,Female,-0.358,9.098
152,No,Male,0.502,20.767
152,No,Male,-0.138,2.211
152,No,Female,-0.548,2.527
152,No,Male,0.812,9.764
152,No,Male,0.402,14.337
152,No,Female,-0.658,4.337
152,No,Male,0.472,17.513
152,Yes,Female,-0.798,8.157
152,No,Female,0.822,-0.184
152,Yes,Female,-1.098,2.354
152,No,Female,0.472,23.134
152,No,Female,0.162,10.009
152,Yes,Male,-0.668,3.361
152,No,Male,0.712,21.873
152,Yes,Male,-0.948,-2.541
152,No,Male,-0.898,8.231
152,No,Female,0.422,18.441
152,No,Male,1.082,20.589
152,No,Female,-0.348,10.969
152,No,Male,-0.288,12.16
152,No,Female,-0.808,9.696
47,No,Female,0.372,13.88
47,No,Female,-0.808,20.556
47,No,Female,-0.468,14.665
47,No,Female,0.322,5.486
47,No,Female,0.622,3.762
47,No,Female,0.022,13.928
47,No,Female,-0.688,17.348
47,No,Female,-0.988,14.867
47,No,Female,0.312,3.554
47,No,Female,-0.228,2.347
47,No,Female,0.472,16.485
47,No,Female,-1.268,5.058
47,No,Female,-0.038,19.836
47,No,Female,0.022,11.211
47,No,Female,-0.178,20.325
47,No,Female,0.352,21.139
47,No,Female,-0.168,22.678
47,No,Female,-0.688,10.454
47,No,Female,0.032,13.131
47,No,Female,-0.568,16.28
47,No,Female,0.202,7.12
47,No,Female,-0.208,8.839
47,No,Female,0.182,20.964
47,No,Female,0.202,22.854
47,No,Female,-0.378,10.174
47,No,Female,0.172,23.323
47,No,Female,-0.308,19.096
47,No,Female,-0.358,7.067
47,No,Female,0.622,14.833
47,No,Female,0.312,16.18
47,No,Female,-0.568,17.594
47,No,Female,0.442,14.201
47,Yes,Female,0.052,20.29
47,No,Female,-0.458,17.276
47,No,Female,-0.018,19.275
47,No,Female,0.082,10.848
47,No,Female,-0.238,6.015
47,No,Female,-0.778,11.335
47,No,Female,-0.228,6.571
47,No,Female,0.022,20.828
47,No,Female,-0.998,17.231
47,No,Female,0.962,15.407
47,No,Female,1.002,13.238
47,No,Female,-0.088,16.025
108,No,Male,0.012,12.162
108,No,Female,-0.588,11.307
108,No,Male,1.152,11.552
108,No,Male,0.672,22.526
108,No,Female,0.342,12.707
108,No,Male,0.152,22.138
108,No,Male,0.442,14.077
108,No,Female,0.102,7.494
108,No,Female,0.762,6.027
108,No,Male,-0.868,3.5
108,No,Female,-0.938,14.842
108,No,Female,-0.738,16.442
108,No,Female,-0.038,17.768
108,No,Male,0.392,4.995
108,No,Female,0.062,22.579
108,No,Male,0.242,13.082
108,No,Male,0.902,17.989
108,No,Male,0.242,7.741
108,No,Male,1.392,22.851
108,No,Male,0.702,22.055
108,No,Female,0.352,20.691
108,No,Male,1.512,14.823
108,No,Female,-0.978,21.445
108,No,Male,-1.228,6.225
108,No,Female,-0.408,17.049
108,No,Female,-0.138,15.203
108,No,Female,-0.008,19.989
108,No,Female,0.802,19.044
108,No,Male,0.422,7.703
108,No,Female,0.242,3.724
108,No,Female,-0.258,10.535
108,No,Male,1.132,23.81
108,No,Male,-1.238,5.479
108,No,Male,1.262,15.358
108,No,Female,-0.648,5.866
108,No,Female,0.872,13.84
108,No,Female,0.742,13.398
108,No,Female,0.332,21.319
108,No,Male,0.222,22.066
108,No,Female,0.942,19.816
108,No,Female,-0.018,24.479
108,No,Female,0.342,13.142
108,No,Female,0.342,12.406
108,No,Female,-0.008,19.964
108,No,Male,1.202,22.37
108,No,Female,0.532,14.713
108,No,Male,0.112,22.016
108,No,Female,-0.018,15.609
108,No,Male,-0.258,19.795
108,No,Female,1.182,14.077
108,No,Male,0.652,8.554
153,No,Male,-0.128,19.866
153,No,Male,-0.318,20.078
153,No,Male,1.182,22.085
153,No,Male,0.222,20.928
153,No,Male,-0.278,17.163
153,No,Male,0.272,21.563
153,No,Male,0.052,20.032
153,No,Male,0.392,22.94
153,No,Male,0.682,23.686
153,No,Male,0.032,22.745
153,No,Male,0.392,20.046
153,No,Male,-0.008,22.909
153,Yes,Male,0.792,24.993
153,No,Male,0.752,15.264
153,No,Male,1.162,15.466
153,No,Male,0.172,16.855
153,No,Male,0.482,23.161
153,No,Male,0.432,18.718
153,No,Male,0.482,14.266
153,No,Male,0.772,16.267
153,No,Male,0.522,23.238
153,No,Male,0.062,15.781
153,No,Male,0.292,18.63
153,No,Male,0.792,19.06
153,No,Male,0.592,1.277
153,No,Male,0.902,24.993
153,No,Male,1.422,22.69
153,No,Male,0.092,21.07
153,No,Male,0.552,9.156
153,No,Male,0.612,19.004
153,Yes,Male,0.612,9.587
153,Yes,Male,-0.628,18.504
153,No,Male,-0.708,15.485
153,No,Male,-0.468,16.216
153,No,Male,-0.298,13.484
153,No,Male,-0.938,20.978
153,No,Male,-0.068,12.146
153,No,Male,0.002,18.284
153,No,Male,0.572,10.582
153,No,Male,0.132,21.517
153,No,Male,0.112,13.738
153,No,Male,0.502,20.908
153,No,Male,0.362,19.624
153,No,Male,-0.638,15.24
153,Yes,Male,-0.398,24.479
153,No,Male,-0.008,22.907
153,No,Male,-0.308,15.23
153,Yes,Male,-0.078,20.502
153,No,Male,0.902,18.537
153,No,Male,0.712,17.258
153,No,Male,-1.278,19.567
153,No,Male,-0.488,16.252
153,No,Male,-0.658,19.391
153,No,Male,-0.288,20.459
154,No,Female,-0.408,6.779
154,No,Female,0.662,12.505
154,No,Male,0.692,19.844
154,No,Male,0.482,17.163
154,No,Female,-0.208,5.705
154,No,Male,0.252,22.973
154,No,Male,-0.718,13.179
154,No,Female,0.562,7.015
154,No,Male,0.122,14.254
154,No,Male,0.832,20.13
154,No,Male,0.002,5.148
154,No,Female,-0.008,11.475
154,No,Female,0.182,24.479
154,No,Female,0.742,23.398
154,No,Male,-0.158,10.116
154,No,Male,0.542,24.483
154,No,Male,0.502,24.993
154,No,Male,-0.158,20.226
154,No,Female,0.442,17.022
154,No,Male,0.822,23.464
154,No,Male,1.032,4.887
154,No,Male,0.272,21.848
154,No,Female,0.192,8.731
154,No,Male,-0.588,13.528
154,No,Male,0.872,11.62
154,No,Male,-0.228,18.395
154,No,Female,-1.118,6.574
154,No,Male,-1.078,18.805
154,No,Male,0.472,13.179
154,No,Male,0.802,23.185
154,No,Male,0.942,23.578
154,No,Female,1.512,14.416
109,No,Female,-0.658,16.44
109,No,Male,-1.238,4.132
109,No,Female,-0.188,7.044
109,No,Male,-1.278,24.041
109,Yes,Female,-1.128,1.824
109,Yes,Male,-1.128,5.118
109,Yes,Male,-0.388,2.528
109,No,Female,-0.878,5.194
109,Yes,Female,-1.968,-1.225
109,No,Male,1.512,13.759
109,Yes,Male,-0.638,17.054
109,No,Female,1.002,23.394
109,No,Female,-0.068,9.782
109,No,Male,0.412,17.271
109,No,Female,0.602,24.479
109,Yes,Female,0.202,16.148
109,Yes,Female,-1.518,0.554
109,Yes,Female,-1.548,-0.281
109,No,Female,-0.068,6.018
109,No,Male,0.192,23.062
109,Yes,Male,-0.388,9.841
109,No,Female,-1.168,6.135
16,No,Male,-0.618,17.17
16,No,Female,0.232,4.74
16,No,Female,0.032,3.377
16,No,Female,-0.678,22.189
16,No,Male,-0.168,16.495
16,No,Male,-0.828,15.574
16,No,Female,-0.528,12.044
16,No,Female,-1.488,3.628
16,No,Female,0.492,3.901
16,No,Male,-0.158,5.941
16,No,Female,-0.998,5.496
16,No,Male,-1.128,3.996
16,No,Male,0.282,4.556
16,No,Male,0.022,20.542
16,No,Female,-1.308,11.206
16,No,Female,-0.118,2.811
16,No,Female,-0.858,11.467
16,No,Female,-1.128,2.622
16,No,Male,-0.978,20.534
16,No,Female,-0.188,3.893
16,No,Female,-1.148,14.279
16,No,Male,-0.668,14.662
16,No,Male,-0.238,0.748
16,No,Female,-1.518,9.68
16,No,Male,-0.698,7.886
16,No,Male,-1.038,0.93
16,No,Male,0.002,5.211
16,No,Female,-0.198,11.992
16,No,Female,-1.428,3.371
16,No,Male,-0.338,16.809
16,No,Male,-0.938,3.478
16,No,Female,-0.148,7.774
16,No,Male,-0.488,4.439
16,Yes,Male,-0.868,9.35
16,Yes,Male,-0.358,-0.398
16,No,Male,0.112,20.468
16,No,Female,-1.038,10.16
16,No,Female,-0.738,8.787
16,No,Female,-0.388,8.954
16,No,Female,-1.388,2.434
16,No,Female,-0.118,3.295
16,No,Male,-0.368,6.893
16,No,Male,-1.598,3.414
16,No,Male,-1.148,9.28
16,No,Male,-0.168,8.322
16,Yes,Male,-0.318,6.22
16,No,Female,0.832,12.037
16,No,Male,-0.988,20.648
16,Yes,Male,0.802,3.744
16,Yes,Male,-0.048,-2.362
16,No,Female,0.082,0.709
72,No,Male,0.852,2.809
72,No,Female,1.022,7.788
72,No,Male,0.172,23.906
72,No,Female,0.552,13.8
72,No,Male,0.702,18.171
72,No,Male,-0.008,10.083
72,Yes,Female,0.762,9.891
72,No,Male,1.172,17.775
72,No,Male,0.952,22.519
72,No,Female,-0.068,23.007
72,No,Male,0.762,7.195
72,No,Male,0.612,13.475
72,No,Female,0.392,6.582
72,No,Male,-0.118,23.623
72,No,Male,-0.118,4.675
72,No,Male,-0.038,13.184
72,No,Male,0.062,19.14
72,No,Female,0.862,20.245
72,No,Female,0.132,0.767
72,No,Female,0.652,14.991
72,No,Male,0.412,18.484
72,No,Female,0.412,13.23
72,No,Female,0.962,18.608
72,No,Female,0.622,23.578
72,No,Male,-1.578,3.367
72,No,Male,0.302,10.437
72,No,Female,0.062,9.76
72,No,Female,-0.408,10.889
72,No,Male,1.012,21.741
72,No,Male,0.752,21.695
72,No,Female,0.802,23.323
72,No,Female,0.762,19.043
72,No,Male,0.762,18.921
72,No,Female,0.282,8
72,No,Male,0.862,21.539
72,No,Male,0.342,21.152
72,No,Male,1.262,12.056
26,Yes,Male,-0.148,5.6
26,Yes,Male,0.072,19.843
26,Yes,Male,0.332,5.359
26,No,Male,0.612,18.394
26,No,Male,0.882,17.807
26,No,Male,0.882,14.278
26,No,Male,0.922,12.072
26,No,Male,-0.798,3.5
26,No,Male,0.892,17.958
26,Yes,Male,1.252,22.772
26,No,Male,-0.588,12.224
26,No,Male,0.912,15.402
26,No,Male,0.902,13.255
26,No,Male,0.932,14.514
26,Yes,Male,1.072,16.396
26,No,Male,0.412,19.565
26,No,Male,1.422,22.208
26,Yes,Male,1.192,9.52
26,No,Male,0.482,17.953
26,Yes,Male,1.102,6.149
26,No,Male,0.972,22.365
26,No,Male,0.282,11.063
26,Yes,Male,0.672,17.724
26,No,Male,1.072,15.422
26,No,Male,0.522,9.718
26,Yes,Male,0.892,9.78
26,Yes,Male,-0.388,19.686
26,No,Male,0.042,18.604
26,No,Male,0.302,6.153
26,No,Male,1.072,22.373
26,No,Male,0.002,13.331
26,No,Male,0.612,7.824
26,No,Male,-0.358,11.307
26,No,Male,0.502,18.814
26,No,Male,0.662,16.452
26,Yes,Male,0.652,9.311
26,No,Male,1.072,17.305
26,Yes,Male,0.792,-1.524
26,Yes,Male,-0.268,13.108
26,No,Male,0.382,14.931
26,No,Male,0.632,6.568
26,No,Male,0.452,14.061
26,Yes,Male,-0.618,20.828
26,No,Male,0.792,10.58
26,No,Male,0.672,13.147
26,Yes,Male,0.852,21.497
26,Yes,Male,-0.778,16.785
94,No,Female,0.322,12.693
94,No,Female,0.202,18.295
94,No,Female,-0.278,13.881
94,No,Female,1.182,21.186
94,No,Female,0.852,17.769
94,No,Male,0.032,10.399
94,No,Female,0.722,12.088
94,No,Female,0.302,7.369
94,No,Female,-0.358,8.555
94,No,Male,-0.318,14.947
94,No,Female,1.072,13.543
94,Yes,Female,0.902,16.405
94,No,Female,1.012,11.288
94,No,Female,-1.578,17.756
94,No,Male,1.132,13.66
94,No,Female,-0.198,24.355
94,Yes,Female,0.812,17.045
94,No,Male,-0.468,18.368
94,No,Male,0.612,17.82
94,No,Female,-0.548,5.523
94,No,Male,1.102,16.475
94,No,Male,-0.328,22.854
94,No,Male,-0.588,19.189
94,No,Female,1.072,17.889
94,No,Female,0.042,6.878
94,No,Female,0.532,22.854
94,No,Male,0.462,13.313
94,No,Female,0.542,18.002
94,No,Female,0.752,10.482
94,Yes,Male,0.582,6.106
94,No,Male,-0.208,13.779
94,No,Female,-0.638,17.846
94,No,Male,1.212,6.772
94,No,Female,0.752,23.58
94,No,Female,0.282,14.843
94,No,Female,0.512,15.244
94,No,Female,0.302,3.347
94,No,Male,-0.108,12.782
94,No,Male,0.282,20.296
94,No,Female,-0.118,14.334
94,No,Female,0.312,13.557
94,No,Female,-0.118,15.888
94,No,Male,0.602,14.356
94,Yes,Male,0.812,19.893
91,No,Male,-0.138,23.772
91,No,Male,-0.438,14.389
91,No,Male,0.222,20.781
91,No,Male,-0.138,24.252
91,No,Male,-0.298,20.564
91,No,Male,-0.038,14.879
91,No,Male,0.592,18.788
91,No,Male,0.942,14.578
91,No,Male,1.192,17.03
91,No,Male,0.062,20.945
91,No,Male,-0.678,11.244
91,No,Male,0.332,10.989
91,No,Male,0.192,12.644
91,No,Male,0.092,10.442
91,No,Male,-0.858,-0.179
91,No,Male,-0.498,10.661
91,No,Male,0.442,11.027
91,No,Male,0.732,14.89
91,No,Male,0.572,22.771
91,Yes,Male,-1.058,15.539
91,No,Male,1.192,18.822
91,No,Male,1.332,21.185
91,Yes,Male,-0.588,20.399
91,No,Male,0.282,21.797
91,No,Male,0.292,19.475
91,No,Male,0.402,10.665
91,No,Male,0.152,23.065
91,No,Male,0.762,17.969
91,No,Male,0.042,20.551
91,No,Male,-0.298,13.492
91,No,Male,1.122,18.215
91,No,Male,-0.428,18.196
91,No,Male,0.462,8.984
91,No,Male,1.342,19.679
91,No,Male,1.272,22.37
91,No,Male,1.452,22.685
91,No,Male,0.892,23.591
91,No,Male,0.842,5.55
91,No,Male,0.112,11.24
91,No,Male,0.112,15.648
91,Yes,Male,-0.588,19.391
91,No,Male,0.152,21.324
91,No,Male,1.132,15.071
91,No,Male,-0.158,13.869
91,No,Male,1.102,12.676
91,No,Male,0.732,9.695
91,No,Male,0.252,15.445
91,No,Male,0.032,12.608
91,No,Male,0.502,22.447
110,Yes,Female,0.602,12.09
110,Yes,Male,-0.958,7.272
110,No,Male,0.012,5.683
110,No,Male,0.152,5.73
110,No,Female,-0.468,7.097
110,Yes,Female,-0.768,18.416
110,Yes,Male,-0.068,15.927
110,No,Male,-0.818,4.507
110,No,Female,0.532,14.017
110,Yes,Male,-0.218,9.202
110,Yes,Male,0.622,3.514
110,Yes,Female,0.112,13.703
110,Yes,Male,1.022,14.958
110,Yes,Female,-1.498,5.441
110,Yes,Male,0.322,19.822
110,Yes,Male,-0.478,23.689
110,Yes,Male,-0.738,17.255
110,No,Female,-0.298,11.531
110,Yes,Female,-0.498,4.141
110,Yes,Female,-0.798,10.793
110,Yes,Female,0.592,10.244
110,No,Male,0.792,6.351
110,Yes,Female,-1.178,14.173
110,Yes,Female,-0.148,5.284
110,Yes,Male,-0.968,15.894
110,Yes,Female,0.342,11.259
110,No,Female,-0.298,4.705
110,Yes,Female,-1.288,14.307
110,Yes,Male,-1.058,3.792
110,No,Male,0.472,24.479
110,No,Male,0.962,15.825
110,No,Male,-0.158,11.356
110,No,Female,0.502,23.58
51,No,Male,0.382,23.487
51,No,Male,-0.308,3.545
51,No,Female,-0.268,16.653
51,No,Female,1.012,19.535
51,No,Female,-0.018,14.778
51,Yes,Female,-0.128,2.691
51,No,Female,-1.238,5.56
51,No,Female,0.552,7.77
51,Yes,Female,1.072,8.629
51,No,Female,-0.328,5.678
51,No,Female,-0.838,10.259
51,No,Male,-0.608,2.909
51,No,Male,1.022,9.751
51,No,Female,0.642,16.338
51,No,Female,0.182,15.216
51,No,Male,0.612,15.58
51,No,Female,0.722,18.042
51,Yes,Female,-0.358,5.127
51,No,Female,0.112,22.354
51,No,Female,-0.838,8.841
51,No,Female,0.212,14.848
51,No,Male,1.072,22.705
51,No,Female,0.142,12.023
51,Yes,Male,0.522,7.426
51,No,Female,0.242,22.365
51,No,Female,1.072,14.47
51,No,Female,-0.138,17.763
51,Yes,Female,-0.948,2.063
51,No,Male,-0.538,20.627
51,No,Female,1.152,15.196
155,No,Male,0.402,19.699
155,No,Male,-0.628,20.945
155,Yes,Male,1.172,14.408
155,No,Male,0.802,20.161
155,No,Male,-0.898,15.639
155,Yes,Male,0.032,17.554
155,No,Male,0.582,17.143
155,No,Male,0.572,18.91
155,No,Male,-0.908,21.674
155,Yes,Male,-0.688,9.681
155,Yes,Male,-0.808,20.216
155,No,Male,-0.338,15.235
155,Yes,Male,-0.918,12.885
155,No,Male,0.052,15.969
155,No,Male,0.802,19.632
155,No,Male,0.462,12.644
155,Yes,Male,-0.348,10.102
155,No,Male,-0.828,10.748
155,Yes,Male,0.242,18.63
155,No,Male,-0.108,17.734
155,No,Male,0.492,18.406
155,No,Male,-0.028,16.743
155,No,Male,-0.438,16.939
155,No,Male,0.322,24.993
155,Yes,Male,-0.858,13.04
155,No,Male,-0.468,16.311
155,No,Male,-0.738,13.252
155,No,Male,-0.458,13.981
155,No,Male,0.422,15.969
155,Yes,Male,-0.418,7.212
155,No,Male,-0.378,5.189
155,No,Male,-0.258,20.625
155,No,Male,-0.008,17.594
155,No,Male,-0.378,19.092
155,No,Male,-0.178,10.985
155,No,Male,-0.008,17.109
155,Yes,Male,-1.588,13.276
155,No,Male,-0.328,22.475
155,No,Male,-0.008,22.079
155,No,Male,-0.288,21.893
155,No,Male,0.472,17.554
155,No,Male,-0.618,12.674
155,Yes,Male,-0.508,10.987
156,No,Male,-0.248,11.137
156,No,Female,-0.818,6.469
156,No,Male,1.312,24.107
156,No,Female,0.242,-2.832
156,No,Male,-0.298,13.651
156,No,Female,-0.648,7.709
156,Yes,Female,-0.188,1.062
156,No,Female,0.452,14.051
156,No,Female,-0.488,10.061
156,No,Female,0.972,24.993
156,No,Female,-0.148,2.165
156,No,Male,-0.918,16.59
156,No,Female,-0.538,18.113
156,No,Male,1.172,18.46
156,Yes,Female,-0.098,5.758
156,No,Male,1.282,24.421
156,No,Female,-0.278,14.518
156,No,Male,1.082,21.435
156,Yes,Female,0.212,3.445
156,Yes,Female,-0.718,16.791
156,No,Female,1.242,5.585
156,No,Male,0.582,8.439
156,No,Male,1.222,19.67
156,No,Female,-0.098,7.448
156,Yes,Female,-0.068,0.787
156,No,Male,0.092,15.89
156,No,Male,0.622,4.778
156,No,Female,0.762,8.796
156,No,Female,-0.188,6.546
156,No,Male,-0.548,14.841
156,Yes,Male,-1.168,2.783
156,No,Female,-0.138,5.286
156,No,Male,0.142,24.421
156,No,Male,-0.038,16.166
156,No,Female,-0.758,16.395
96,No,Female,-0.898,7.387
96,No,Male,-0.408,13.984
96,No,Male,1.132,19.244
96,No,Female,-1.288,7.075
96,No,Female,0.382,11.736
96,No,Female,0.042,12.51
96,No,Female,0.682,1.017
96,No,Female,0.182,18.33
96,No,Male,-3.758,3.671
96,No,Male,0.752,24.386
96,No,Female,0.432,21.836
96,No,Male,-0.498,22.359
96,No,Female,-0.278,16.401
96,No,Male,1.092,20.252
96,No,Male,-0.678,15.547
96,Yes,Male,-1.398,1.681
96,No,Female,-0.068,14.133
96,No,Female,0.202,20.013
96,No,Male,0.062,20.403
96,No,Male,0.912,10.242
96,No,Male,-0.118,14.025
96,No,Female,-0.288,7.647
96,No,Female,1.422,17.342
96,No,Female,0.852,8.145
96,No,Female,-0.488,14.142
96,No,Female,-0.338,22.129
96,No,Male,-0.538,22.673
1,No,Male,-0.228,15.936
1,No,Female,-0.208,1.865
1,Yes,Male,0.532,-2.832
1,No,Female,0.662,2.122
1,No,Male,-0.228,6.755
1,No,Male,-1.078,0.725
1,Yes,Male,-1.028,0.836
1,No,Female,0.242,6.788
1,No,Female,-0.048,8.454
1,No,Male,1.462,4.192
1,No,Female,-0.458,4.841
1,No,Male,0.202,3.895
1,No,Female,1.202,6.227
1,No,Female,-0.668,3.935
56,No,Female,-0.308,10.036
56,No,Female,0.062,7.733
56,No,Male,-0.438,12.683
56,No,Female,-0.148,5.84
56,Yes,Female,-1.948,7.644
56,No,Female,-0.438,7.276
56,No,Male,-0.868,20.726
56,No,Female,-0.168,16.28
56,No,Female,0.752,20.716
56,Yes,Male,-0.368,4.986
56,No,Female,0.052,23.549
56,No,Male,-0.568,7.873
56,No,Male,0.082,10.776
56,No,Male,-0.168,21.179
56,Yes,Female,-2.298,1.138
56,No,Female,-0.468,5.671
56,No,Male,0.932,13.967
56,No,Female,0.812,20.73
56,No,Female,0.762,21.586
56,No,Female,0.732,13.676
56,Yes,Female,0.742,7.044
56,No,Female,0.202,9.743
56,No,Male,-0.398,16.305
56,No,Male,-0.708,16.646
56,No,Female,0.662,14.076
56,No,Female,-0.888,13.97
56,No,Female,0.792,22.864
56,No,Male,-0.918,16.583
56,Yes,Male,-2.218,4.662
56,No,Female,0.232,22.653
56,No,Female,-0.418,5.642
56,No,Female,0.572,8.135
56,No,Male,-0.298,16.324
56,No,Female,-0.728,1.565
56,No,Male,0.322,23.062
56,No,Female,-0.468,4.173
56,No,Female,0.262,5.811
97,Yes,Male,1.062,6.199
97,No,Female,-0.318,1.375
97,No,Male,-0.148,1.882
97,No,Male,1.192,24.112
97,No,Male,0.782,7.529
97,No,Female,0.202,13.985
97,No,Female,1.022,15.997
97,No,Female,-0.628,23.696
97,No,Female,1.092,21.366
97,No,Female,0.452,7.204
97,No,Male,1.512,23.087
97,No,Male,0.742,19.365
97,No,Male,-1.178,22.401
97,No,Female,1.332,18.817
97,No,Male,-0.558,14.087
97,No,Female,-0.138,14.733
97,No,Male,1.182,15.555
97,No,Female,0.842,11.841
97,Yes,Female,0.332,13.689
97,Yes,Male,0.502,7.061
97,No,Male,0.842,20.121
97,Yes,Female,-0.368,10.663
97,Yes,Female,0.022,10.46
97,No,Male,0.722,17.153
97,No,Male,0.462,4.552
97,No,Male,0.922,22.271
97,No,Female,-0.008,5.538
97,No,Female,0.932,23.501
97,No,Female,1.052,23.397
97,No,Male,0.592,24.418
97,No,Male,0.722,10.17
97,No,Male,-0.208,6.311
97,No,Male,1.262,20.094
97,Yes,Female,-0.968,14.419
97,No,Female,0.232,8.15
97,No,Female,-0.088,5.945
97,No,Female,-0.128,10.358
97,Yes,Female,0.092,-1.509
97,No,Female,1.512,7.166
97,No,Female,0.312,22.895
97,Yes,Female,-0.458,4.622
157,No,Male,0.462,10.86
157,No,Male,-0.188,8.921
157,No,Female,0.832,10.904
157,No,Male,0.762,1.609
157,No,Female,-0.188,9.352
157,No,Female,0.492,3.545
157,No,Female,-0.388,12.752
157,No,Male,1.452,0.978
157,No,Female,-1.008,2.601
157,No,Male,-0.158,5.277
157,No,Male,-0.738,24.993
157,No,Male,1.122,24.993
157,No,Female,1.122,23.52
157,No,Male,-0.018,13.946
157,No,Female,0.202,14.259
157,No,Male,-0.358,15.525
157,No,Female,-0.288,2.829
157,Yes,Male,-0.188,15.523
157,No,Male,0.272,11.322
157,No,Male,0.922,13.522
157,No,Male,-0.118,16.59
157,No,Female,0.942,16.438
157,No,Male,0.272,5.098
157,No,Male,-1.058,8.867
157,No,Male,-0.428,18.125
157,No,Female,0.172,14.354
157,Yes,Female,-0.578,9.262
157,No,Male,0.262,12.449
157,Yes,Male,-1.528,11.534
157,No,Female,0.462,11.378
157,No,Male,-0.208,6.41
157,No,Female,1.082,12.22
157,No,Female,-0.188,14.547
157,No,Male,-0.648,16.66
157,Yes,Male,-0.248,2.021
157,No,Female,0.312,22.038
157,Yes,Female,-0.178,4.348
157,No,Female,1.012,18.999
157,No,Female,0.712,11.477
157,No,Male,0.552,15.254
157,No,Female,-0.598,4.575
157,Yes,Male,0.002,3.442
157,No,Male,0.272,11.271
157,No,Male,1.292,15.295
157,No,Female,0.682,6.703
157,Yes,Female,-0.228,3.59
157,No,Male,0.542,18.143
157,No,Male,-0.938,9.901
157,No,Female,0.122,15.088
157,Yes,Male,-1.558,-0.602
157,No,Male,1.282,0.507
157,Yes,Female,-0.478,1.912
157,No,Female,0.442,11.712
158,No,Male,-0.238,21.455
158,No,Female,0.562,14.281
158,No,Female,-0.068,23.138
158,No,Male,0.102,23.06
158,No,Male,0.442,9.275
158,No,Male,0.172,22.321
158,No,Male,-0.728,23.878
158,No,Male,-0.468,9.369
158,No,Male,-0.148,16.053
158,No,Female,-0.468,9.572
158,No,Male,-1.068,22.648
158,No,Male,0.432,23.009
158,No,Female,-1.458,7.675
158,No,Male,1.162,24.993
158,No,Female,-0.188,18.135
158,No,Male,-0.598,23.484
158,No,Female,0.492,12.788
158,No,Male,0.552,24.133
158,No,Female,-0.218,20.968
158,No,Female,-0.118,15.202
158,No,Female,-0.648,23.275
158,No,Male,-0.758,0.524
158,No,Female,-0.088,21.022
158,No,Male,0.842,12.66
158,No,Female,-0.638,7.183
158,No,Female,-0.558,12.681
158,No,Male,-0.308,18.758
158,No,Male,-0.028,16.813
158,No,Female,-0.748,13.06
158,No,Male,0.132,15.749
158,No,Female,-0.598,21.008
158,No,Male,-0.858,23.607
158,No,Female,-0.078,16.022
158,No,Female,0.972,16.157
158,No,Female,0.382,13.018
158,No,Female,-1.008,11.458
158,No,Female,0.192,22.103
158,No,Female,-0.448,16.06
158,No,Male,0.542,17.079
158,No,Male,0.312,12.804
158,No,Female,-0.448,19.281
158,No,Male,0.662,24.993
158,No,Male,-0.718,15.649
158,No,Female,-0.738,16.814
158,No,Female,0.552,11.64
158,No,Female,-0.588,-0.077
158,No,Female,-0.168,13.917
158,No,Female,-0.518,21.979
158,No,Male,0.022,21.627
158,No,Female,-0.558,21.145
158,No,Female,0.132,12.272
158,No,Female,0.192,10.535
158,No,Female,-0.028,13.235
158,No,Female,-1.098,23.053
158,No,Male,0.642,22.906
158,No,Female,0.442,15.184
158,No,Male,0.572,9.46
158,No,Male,0.512,15.105
158,No,Female,-0.628,13.635
158,No,Female,-0.598,18.262
158,No,Female,-0.928,11.138
54,No,Female,0.532,-2.832
54,Yes,Male,-0.248,8.348
54,No,Male,0.282,14.538
54,Yes,Female,-0.448,8.071
54,No,Female,1.212,17.679
54,No,Female,-0.338,5.967
54,Yes,Male,-0.118,3.829
54,No,Male,0.682,19.936
54,No,Female,-1.028,1.85
54,No,Female,-0.238,14.173
54,Yes,Female,-1.248,8.337
54,No,Male,0.392,21.074
54,Yes,Male,-0.188,14.467
54,No,Female,0.332,19.827
54,Yes,Male,0.852,12.843
54,No,Male,-0.088,17.306
54,Yes,Female,-1.058,4.101
54,Yes,Female,-0.468,2.868
54,No,Male,1.512,14.976
54,No,Female,1.512,18.491
54,No,Female,0.652,15.115
54,No,Male,1.202,23.522
54,No,Female,-0.208,4.75
54,No,Male,1.032,10.142
54,No,Male,-0.488,17.252
54,No,Female,0.662,18.867
54,Yes,Male,-1.088,10.326
54,No,Female,0.922,13.598
54,Yes,Male,0.072,7.96
54,No,Male,0.602,9.167
54,No,Male,1.372,12.482
54,No,Male,0.132,22.512
54,No,Male,-0.808,21.188
54,No,Female,0.202,18.772
54,Yes,Male,-0.228,18.463
54,No,Female,-1.478,8.623
54,No,Male,-0.828,7.458
54,Yes,Male,-0.238,8.432
54,Yes,Female,-0.858,12.167
54,No,Female,-0.238,15.624
54,Yes,Female,0.022,3.787
54,No,Female,1.512,20.237
54,No,Female,0.762,20.006
54,No,Female,0.172,8.586
54,No,Male,0.792,22.102
54,No,Female,-0.458,15.668
54,Yes,Female,1.512,18.47
54,No,Female,0.902,7.304
15,No,Female,-0.948,6.19
15,Yes,Male,-0.938,2.03
15,No,Male,-1.118,2.868
